customer_id,customer_name,email,country,city,signup_date,customer_segment
1458,Customer 1458,customer1458@email.com,UK,Birmingham,2022-04-17,SMB
1459,Customer 1459,customer1459@email.com,France,Birmingham,2022-06-07,Corporate
1460,Customer 1460,customer1460@email.com,France,Leeds,2023-05-30,Corporate
1461,Customer 1461,customer1461@email.com,Australia,London,2024-07-30,Consumer
1462,Customer 1462,customer1462@email.com,USA,Birmingham,2021-10-01,SMB
1463,Customer 1463,customer1463@email.com,Australia,Leeds,2021-02-23,SMB
1464,Customer 1464,customer1464@email.com,Australia,London,2023-12-15,Consumer
1465,Customer 1465,customer1465@email.com,Canada,Leeds,2023-06-07,SMB
1466,Customer 1466,customer1466@email.com,UK,London,2023-01-15,Consumer
1467,Customer 1467,customer1467@email.com,USA,Glasgow,2021-10-04,Corporate
1468,Customer 1468,customer1468@email.com,Germany,London,2025-01-06,SMB
1469,Customer 1469,customer1469@email.com,Germany,Manchester,2023-06-02,Corporate
1470,Customer 1470,customer1470@email.com,France,Glasgow,2024-12-12,SMB
1471,Customer 1471,customer1471@email.com,France,Leeds,2022-09-24,Corporate
1472,Customer 1472,customer1472@email.com,Germany,Glasgow,2024-06-02,SMB
1473,Customer 1473,customer1473@email.com,France,Glasgow,2022-07-24,SMB
1474,Customer 1474,customer1474@email.com,UK,Leeds,2024-07-02,Corporate
1475,Customer 1475,customer1475@email.com,Australia,Leeds,2021-06-25,Consumer
1476,Customer 1476,customer1476@email.com,France,Manchester,2022-07-20,SMB
1477,Customer 1477,customer1477@email.com,Canada,Leeds,2024-03-15,Consumer
1478,Customer 1478,customer1478@email.com,France,Birmingham,2023-02-10,Consumer
1479,Customer 1479,customer1479@email.com,USA,Birmingham,2024-11-09,Consumer
1480,Customer 1480,customer1480@email.com,UK,Manchester,2021-09-19,Consumer
1481,Customer 1481,customer1481@email.com,USA,London,2022-06-15,Consumer
1482,Customer 1482,customer1482@email.com,USA,London,2024-10-26,Consumer
1483,Customer 1483,customer1483@email.com,Canada,Birmingham,2023-06-10,SMB
1484,Customer 1484,customer1484@email.com,UK,Leeds,2024-05-05,Consumer
1485,Customer 1485,customer1485@email.com,UK,Manchester,2023-08-06,SMB
1486,Customer 1486,customer1486@email.com,UK,London,2022-08-08,SMB
1487,Customer 1487,customer1487@email.com,UK,London,2023-03-26,SMB
1488,Customer 1488,customer1488@email.com,UK,Glasgow,2024-07-31,Corporate
1489,Customer 1489,customer1489@email.com,Canada,Birmingham,2021-10-29,Consumer
1490,Customer 1490,customer1490@email.com,France,Leeds,2024-03-01,Corporate
1491,Customer 1491,customer1491@email.com,USA,Manchester,2024-02-18,Consumer
1492,Customer 1492,customer1492@email.com,UK,London,2024-03-05,Corporate
1493,Customer 1493,customer1493@email.com,France,Glasgow,2022-09-20,SMB
1494,Customer 1494,customer1494@email.com,France,Birmingham,2022-07-27,Corporate
1495,Customer 1495,customer1495@email.com,USA,Birmingham,2022-06-13,SMB
1496,Customer 1496,customer1496@email.com,Canada,Manchester,2021-02-03,Corporate
1497,Customer 1497,customer1497@email.com,Germany,London,2022-06-16,Consumer
1498,Customer 1498,customer1498@email.com,Germany,Manchester,2024-05-16,Consumer
1499,Customer 1499,customer1499@email.com,France,Manchester,2024-08-15,Corporate
1500,Customer 1500,customer1500@email.com,Australia,Glasgow,2024-01-23,Corporate
1501,Customer 1501,customer1501@email.com,Australia,Birmingham,2024-12-08,Consumer
1502,Customer 1502,customer1502@email.com,USA,Leeds,2022-01-06,Corporate
1503,Customer 1503,customer1503@email.com,Germany,Birmingham,2022-02-13,Corporate
1504,Customer 1504,customer1504@email.com,France,Birmingham,2024-11-07,Consumer
1505,Customer 1505,customer1505@email.com,Canada,Glasgow,2025-01-04,SMB
1506,Customer 1506,customer1506@email.com,Germany,Leeds,2025-01-10,Consumer
1507,Customer 1507,customer1507@email.com,France,London,2022-09-09,Consumer
1508,Customer 1508,customer1508@email.com,France,Leeds,2021-03-12,Corporate
1509,Customer 1509,customer1509@email.com,UK,London,2021-03-25,Consumer
1510,Customer 1510,customer1510@email.com,Canada,Leeds,2021-07-28,Consumer
1511,Customer 1511,customer1511@email.com,UK,Manchester,2021-09-16,Corporate
1512,Customer 1512,customer1512@email.com,USA,Leeds,2024-06-16,Corporate
1513,Customer 1513,customer1513@email.com,UK,Glasgow,2024-08-18,SMB
1514,Customer 1514,customer1514@email.com,UK,London,2024-06-09,Consumer
1515,Customer 1515,customer1515@email.com,Germany,Birmingham,2023-07-21,SMB
1516,Customer 1516,customer1516@email.com,Australia,Glasgow,2021-10-09,SMB
1517,Customer 1517,customer1517@email.com,France,London,2022-01-29,SMB
1518,Customer 1518,customer1518@email.com,Canada,London,2022-02-22,SMB
1519,Customer 1519,customer1519@email.com,UK,Birmingham,2024-05-14,Consumer
1520,Customer 1520,customer1520@email.com,Canada,Manchester,2024-07-11,Consumer
1521,Customer 1521,customer1521@email.com,Australia,Glasgow,2024-08-27,Consumer
1522,Customer 1522,customer1522@email.com,Australia,Birmingham,2023-05-09,SMB
1523,Customer 1523,customer1523@email.com,UK,Birmingham,2022-09-18,Corporate
1524,Customer 1524,customer1524@email.com,USA,Manchester,2024-01-08,Consumer
1525,Customer 1525,customer1525@email.com,UK,Glasgow,2024-09-27,SMB
1526,Customer 1526,customer1526@email.com,Germany,Birmingham,2022-07-16,SMB
1527,Customer 1527,customer1527@email.com,France,Manchester,2023-04-12,SMB
1528,Customer 1528,customer1528@email.com,USA,Glasgow,2024-01-24,SMB
1529,Customer 1529,customer1529@email.com,UK,Leeds,2023-07-30,SMB
1530,Customer 1530,customer1530@email.com,Canada,London,2024-10-06,SMB
1531,Customer 1531,customer1531@email.com,USA,Manchester,2021-03-03,Consumer
1532,Customer 1532,customer1532@email.com,USA,London,2024-03-11,Corporate
1533,Customer 1533,customer1533@email.com,UK,Leeds,2023-01-04,Consumer
1534,Customer 1534,customer1534@email.com,USA,Birmingham,2024-02-09,Consumer
1535,Customer 1535,customer1535@email.com,Canada,Birmingham,2023-02-21,SMB
1536,Customer 1536,customer1536@email.com,Australia,Glasgow,2024-03-26,Consumer
1537,Customer 1537,customer1537@email.com,USA,Manchester,2022-06-23,Corporate
1538,Customer 1538,customer1538@email.com,Australia,Manchester,2022-08-20,Corporate
1539,Customer 1539,customer1539@email.com,Canada,Glasgow,2021-01-09,SMB
1540,Customer 1540,customer1540@email.com,UK,London,2021-10-03,Corporate
1541,Customer 1541,customer1541@email.com,France,Birmingham,2021-08-15,SMB
1542,Customer 1542,customer1542@email.com,USA,Birmingham,2021-07-05,Corporate
1543,Customer 1543,customer1543@email.com,France,Manchester,2022-08-14,Corporate
1544,Customer 1544,customer1544@email.com,Canada,Manchester,2024-05-24,Consumer
1545,Customer 1545,customer1545@email.com,USA,Glasgow,2022-03-09,Corporate
1546,Customer 1546,customer1546@email.com,Australia,Leeds,2022-07-23,SMB
1547,Customer 1547,customer1547@email.com,Germany,London,2022-10-18,Corporate
1548,Customer 1548,customer1548@email.com,France,Leeds,2021-12-22,Corporate
1549,Customer 1549,customer1549@email.com,USA,Leeds,2023-04-23,Consumer
1550,Customer 1550,customer1550@email.com,France,Manchester,2022-01-27,SMB
1551,Customer 1551,customer1551@email.com,USA,Manchester,2022-08-02,SMB
1552,Customer 1552,customer1552@email.com,UK,Manchester,2024-07-22,SMB
1553,Customer 1553,customer1553@email.com,Australia,Leeds,2025-01-14,Consumer
1554,Customer 1554,customer1554@email.com,France,London,2022-02-24,Corporate
1555,Customer 1555,customer1555@email.com,Germany,Manchester,2021-06-13,SMB
1556,Customer 1556,customer1556@email.com,Germany,Birmingham,2023-02-18,Corporate
1557,Customer 1557,customer1557@email.com,Canada,London,2022-09-30,Corporate
1558,Customer 1558,customer1558@email.com,USA,Birmingham,2024-04-21,Corporate
1559,Customer 1559,customer1559@email.com,France,London,2024-08-26,Consumer
1560,Customer 1560,customer1560@email.com,Canada,Manchester,2021-01-17,Corporate
1561,Customer 1561,customer1561@email.com,France,Glasgow,2022-03-22,Consumer
1562,Customer 1562,customer1562@email.com,USA,Manchester,2021-06-19,Consumer
1563,Customer 1563,customer1563@email.com,Germany,Leeds,2024-07-27,Consumer
1564,Customer 1564,customer1564@email.com,UK,Leeds,2021-12-06,SMB
1565,Customer 1565,customer1565@email.com,Germany,London,2022-12-27,Consumer
1566,Customer 1566,customer1566@email.com,Canada,Leeds,2023-11-01,SMB
1567,Customer 1567,customer1567@email.com,Australia,Manchester,2021-05-13,Consumer
1568,Customer 1568,customer1568@email.com,UK,Birmingham,2023-06-20,Consumer
1569,Customer 1569,customer1569@email.com,Canada,Manchester,2022-10-02,Consumer
1570,Customer 1570,customer1570@email.com,USA,London,2024-03-17,Consumer
1571,Customer 1571,customer1571@email.com,UK,Leeds,2023-04-03,Corporate
1572,Customer 1572,customer1572@email.com,Canada,Birmingham,2023-08-12,Corporate
1573,Customer 1573,customer1573@email.com,USA,Glasgow,2021-03-20,Consumer
1574,Customer 1574,customer1574@email.com,Germany,Birmingham,2021-12-12,Corporate
1575,Customer 1575,customer1575@email.com,Australia,Birmingham,2022-09-01,SMB
1576,Customer 1576,customer1576@email.com,USA,Manchester,2024-06-26,Corporate
1577,Customer 1577,customer1577@email.com,France,Glasgow,2022-10-01,Corporate
1578,Customer 1578,customer1578@email.com,USA,London,2023-11-14,Corporate
1579,Customer 1579,customer1579@email.com,USA,London,2025-02-03,Consumer
1580,Customer 1580,customer1580@email.com,Australia,Birmingham,2024-05-09,SMB
1581,Customer 1581,customer1581@email.com,France,Birmingham,2021-05-11,Consumer
1582,Customer 1582,customer1582@email.com,Canada,Leeds,2021-12-22,SMB
1583,Customer 1583,customer1583@email.com,Canada,Glasgow,2023-08-02,Consumer
1584,Customer 1584,customer1584@email.com,USA,Birmingham,2021-05-30,Corporate
1585,Customer 1585,customer1585@email.com,France,Leeds,2024-08-20,SMB
1586,Customer 1586,customer1586@email.com,France,Glasgow,2021-02-19,Corporate
1587,Customer 1587,customer1587@email.com,Australia,London,2022-04-09,SMB
1588,Customer 1588,customer1588@email.com,Germany,Leeds,2024-06-17,SMB
1589,Customer 1589,customer1589@email.com,Canada,Glasgow,2022-03-31,Consumer
1590,Customer 1590,customer1590@email.com,Australia,Leeds,2024-07-30,Consumer
1591,Customer 1591,customer1591@email.com,UK,Birmingham,2021-12-01,Corporate
1592,Customer 1592,customer1592@email.com,Canada,Manchester,2024-10-07,Corporate
1593,Customer 1593,customer1593@email.com,Australia,London,2022-10-30,SMB
1594,Customer 1594,customer1594@email.com,Canada,Birmingham,2021-11-23,SMB
1595,Customer 1595,customer1595@email.com,Germany,Birmingham,2023-10-13,Consumer
1596,Customer 1596,customer1596@email.com,UK,Glasgow,2021-12-02,Consumer
1597,Customer 1597,customer1597@email.com,Germany,Leeds,2022-10-28,Consumer
1598,Customer 1598,customer1598@email.com,UK,London,2023-09-22,Consumer
1599,Customer 1599,customer1599@email.com,USA,Birmingham,2021-03-22,Consumer
1600,Customer 1600,customer1600@email.com,Australia,Glasgow,2021-03-28,SMB
1601,Customer 1601,customer1601@email.com,UK,London,2021-09-15,SMB
1602,Customer 1602,customer1602@email.com,Germany,Leeds,2023-09-18,Corporate
1603,Customer 1603,customer1603@email.com,Canada,Birmingham,2021-07-04,SMB
1604,Customer 1604,customer1604@email.com,UK,Birmingham,2022-11-29,Consumer
1605,Customer 1605,customer1605@email.com,Australia,Birmingham,2021-05-03,SMB
1606,Customer 1606,customer1606@email.com,UK,London,2024-01-25,SMB
1607,Customer 1607,customer1607@email.com,France,London,2022-08-28,SMB
1608,Customer 1608,customer1608@email.com,Canada,London,2022-05-30,Corporate
1609,Customer 1609,customer1609@email.com,Australia,London,2023-06-23,Corporate
1610,Customer 1610,customer1610@email.com,Australia,Glasgow,2025-01-06,SMB
1611,Customer 1611,customer1611@email.com,USA,Manchester,2024-10-26,SMB
1612,Customer 1612,customer1612@email.com,Germany,Glasgow,2021-11-01,Consumer
1613,Customer 1613,customer1613@email.com,USA,Birmingham,2024-10-12,Corporate
1614,Customer 1614,customer1614@email.com,Australia,Glasgow,2024-03-17,Consumer
1615,Customer 1615,customer1615@email.com,Canada,Leeds,2024-08-01,Consumer
1616,Customer 1616,customer1616@email.com,UK,London,2022-10-19,SMB
1617,Customer 1617,customer1617@email.com,UK,Leeds,2021-09-19,SMB
1618,Customer 1618,customer1618@email.com,Canada,Leeds,2022-05-06,SMB
1619,Customer 1619,customer1619@email.com,Australia,Birmingham,2023-01-08,Consumer
1620,Customer 1620,customer1620@email.com,UK,London,2023-11-21,Consumer
1621,Customer 1621,customer1621@email.com,UK,Leeds,2022-12-03,Consumer
1622,Customer 1622,customer1622@email.com,UK,Birmingham,2023-06-06,SMB
1623,Customer 1623,customer1623@email.com,Germany,London,2024-07-15,SMB
1624,Customer 1624,customer1624@email.com,Germany,Manchester,2021-01-12,SMB
1625,Customer 1625,customer1625@email.com,France,Birmingham,2024-04-29,Consumer
1626,Customer 1626,customer1626@email.com,USA,Glasgow,2024-11-24,Consumer
1627,Customer 1627,customer1627@email.com,Canada,London,2021-04-01,Corporate
1628,Customer 1628,customer1628@email.com,Canada,Leeds,2022-08-23,SMB
1629,Customer 1629,customer1629@email.com,Canada,Leeds,2021-10-28,Consumer
1630,Customer 1630,customer1630@email.com,France,Glasgow,2024-02-09,Corporate
1631,Customer 1631,customer1631@email.com,Germany,Glasgow,2021-03-21,Consumer
1632,Customer 1632,customer1632@email.com,Australia,Leeds,2023-04-16,Consumer
1633,Customer 1633,customer1633@email.com,Australia,London,2022-10-14,SMB
1634,Customer 1634,customer1634@email.com,France,Birmingham,2022-03-09,Corporate
1635,Customer 1635,customer1635@email.com,Australia,Glasgow,2022-02-21,Consumer
1636,Customer 1636,customer1636@email.com,Canada,Glasgow,2024-05-22,Corporate
1637,Customer 1637,customer1637@email.com,USA,Glasgow,2025-01-10,Corporate
1638,Customer 1638,customer1638@email.com,UK,Manchester,2021-01-18,SMB
1639,Customer 1639,customer1639@email.com,Germany,London,2023-12-14,Corporate
1640,Customer 1640,customer1640@email.com,Germany,London,2023-01-16,SMB
1641,Customer 1641,customer1641@email.com,France,London,2021-08-28,SMB
1642,Customer 1642,customer1642@email.com,Germany,London,2023-04-26,SMB
1643,Customer 1643,customer1643@email.com,Canada,London,2022-02-22,Corporate
1644,Customer 1644,customer1644@email.com,Australia,Leeds,2023-05-06,Consumer
1645,Customer 1645,customer1645@email.com,Canada,Glasgow,2025-01-07,SMB
1646,Customer 1646,customer1646@email.com,France,Leeds,2022-08-22,Consumer
1647,Customer 1647,customer1647@email.com,Canada,Manchester,2024-02-21,Corporate
1648,Customer 1648,customer1648@email.com,Australia,Birmingham,2022-02-24,Consumer
1649,Customer 1649,customer1649@email.com,USA,Glasgow,2021-08-04,Consumer
1650,Customer 1650,customer1650@email.com,France,Manchester,2024-12-14,SMB
1651,Customer 1651,customer1651@email.com,USA,Leeds,2022-12-10,SMB
1652,Customer 1652,customer1652@email.com,UK,Birmingham,2022-07-05,SMB
1653,Customer 1653,customer1653@email.com,USA,Manchester,2023-08-24,Corporate
1654,Customer 1654,customer1654@email.com,UK,Birmingham,2024-06-05,Consumer
1655,Customer 1655,customer1655@email.com,UK,Manchester,2024-06-14,Corporate
1656,Customer 1656,customer1656@email.com,USA,Leeds,2024-09-15,Corporate
1657,Customer 1657,customer1657@email.com,France,Birmingham,2023-04-13,Corporate
1658,Customer 1658,customer1658@email.com,Australia,Manchester,2025-02-01,Corporate
1659,Customer 1659,customer1659@email.com,Canada,Leeds,2022-11-11,SMB
1660,Customer 1660,customer1660@email.com,Canada,Glasgow,2022-05-02,Consumer
1661,Customer 1661,customer1661@email.com,Australia,Leeds,2022-09-15,SMB
1662,Customer 1662,customer1662@email.com,UK,Leeds,2024-12-09,SMB
1663,Customer 1663,customer1663@email.com,UK,Glasgow,2021-08-07,Corporate
1664,Customer 1664,customer1664@email.com,France,Leeds,2022-12-22,SMB
1665,Customer 1665,customer1665@email.com,Germany,Glasgow,2022-01-16,Consumer
1666,Customer 1666,customer1666@email.com,USA,Glasgow,2021-03-28,Corporate
1667,Customer 1667,customer1667@email.com,UK,Glasgow,2025-01-24,SMB
1668,Customer 1668,customer1668@email.com,Canada,Manchester,2023-03-26,Corporate
1669,Customer 1669,customer1669@email.com,France,Birmingham,2022-02-15,Consumer
1670,Customer 1670,customer1670@email.com,USA,Manchester,2022-11-22,Corporate
1671,Customer 1671,customer1671@email.com,France,Glasgow,2023-10-10,SMB
1672,Customer 1672,customer1672@email.com,USA,Birmingham,2022-06-09,SMB
1673,Customer 1673,customer1673@email.com,USA,Birmingham,2022-03-23,Consumer
1674,Customer 1674,customer1674@email.com,Australia,Glasgow,2021-10-27,Consumer
1675,Customer 1675,customer1675@email.com,UK,Birmingham,2022-02-12,Corporate
1676,Customer 1676,customer1676@email.com,France,Birmingham,2022-01-10,SMB
1677,Customer 1677,customer1677@email.com,France,Manchester,2021-08-21,Consumer
1678,Customer 1678,customer1678@email.com,Australia,Birmingham,2022-09-30,Consumer
1679,Customer 1679,customer1679@email.com,Canada,Glasgow,2022-10-12,SMB
1680,Customer 1680,customer1680@email.com,Canada,London,2023-08-19,Consumer
1681,Customer 1681,customer1681@email.com,UK,London,2023-12-09,Consumer
1682,Customer 1682,customer1682@email.com,UK,London,2021-07-05,SMB
1683,Customer 1683,customer1683@email.com,Germany,Glasgow,2024-05-13,Consumer
1684,Customer 1684,customer1684@email.com,Australia,London,2021-03-19,SMB
1685,Customer 1685,customer1685@email.com,Canada,Manchester,2024-11-10,SMB
1686,Customer 1686,customer1686@email.com,USA,Glasgow,2021-07-13,Corporate
1687,Customer 1687,customer1687@email.com,France,Glasgow,2024-02-01,SMB
1688,Customer 1688,customer1688@email.com,UK,Glasgow,2024-10-31,Consumer
1689,Customer 1689,customer1689@email.com,France,Birmingham,2021-10-14,Corporate
1690,Customer 1690,customer1690@email.com,France,Birmingham,2021-09-07,Corporate
1691,Customer 1691,customer1691@email.com,Germany,Birmingham,2024-05-09,Consumer
1692,Customer 1692,customer1692@email.com,Canada,Leeds,2022-06-20,Corporate
1693,Customer 1693,customer1693@email.com,UK,Manchester,2025-01-24,Consumer
